year,month,state,totals,Population,Totals per 1000,Pres Election,Sitting President,Mass Shooting,Real GDP,GDP per capita,Urban
2002,12,Washington,19526,6052349,3.226185403,1,0,0,307583.2,50820,82
2002,12,West Virginia,15226,1805414,8.433522727,0,0,0,62834.1,34803,46.1
2002,12,Wisconsin,16938,5445162,3.110651253,1,0,0,240543.3,44176,68.3
2002,12,Wyoming,3566,500017,7.13175752,0,0,0,29777.1,59552,65.1
2002,11,Alabama,26757,4480089,5.972425994,0,0,0,160422.4,35808,55.4
2002,11,Alaska,2801,642337,4.360639353,0,0,0,42979,66910,65.6
2002,11,Arizona,12430,5396255,2.303449337,0,0,0,220696.7,40898,88.2
2002,11,Arkansas,19391,2705927,7.166120889,0,0,0,92950.5,34351,52.5
2002,11,California,54868,34871843,1.573418417,1,0,0,1722522.4,49396,94.4
2002,11,Colorado,17115,4490406,3.811459365,0,0,0,235417.3,52427,84.5
2002,11,Connecticut,8167,3458749,2.361258362,1,0,0,216677.7,62646,87.7
2002,11,Delaware,2067,806169,2.563978521,1,0,0,56534.5,70127,80.1
2002,11,District of Columbia,0,573158,0,1,0,0,91141.5,159016,100
2002,11,Florida,28505,16689370,1.707973399,0,0,0,689974,41342,89.3
2002,11,Georgia,28433,8508256,3.34181294,0,0,0,399413.4,46944,71.6
2002,11,Hawaii,554,1239613,0.446913674,1,0,0,56990.8,45975,91.5
2002,11,Idaho,5704,1340372,4.255535031,0,0,0,47056.8,35107,66.4
2002,11,Illinois,45317,12525556,3.617963147,1,0,0,647517.8,51696,87.8
2002,11,Indiana,19152,6155967,3.111127789,0,0,0,265345.1,43104,70.8
2002,11,Iowa,10295,2934234,3.508581797,1,0,0,123298.2,42021,61.1
2002,11,Kansas,12763,2713535,4.703458772,0,0,0,116195,42821,71.4
2002,11,Kentucky,25714,4089875,6.287233717,0,0,0,155643.9,38056,55.8
2002,11,Louisiana,20779,4497267,4.620361655,0,0,0,213079.4,47380,72.6
2002,11,Maine,4843,1295960,3.736998055,1,0,0,50910.4,39284,40.2
2002,11,Maryland,10339,5440389,1.900415577,1,0,0,270468.4,49715,86.1
2002,11,Massachusetts,10705,6417206,1.668171475,1,0,0,362581.6,56501,91.4
2002,11,Michigan,37755,10015710,3.769577993,1,0,0,436802.2,43612,74.7
2002,11,Minnesota,17579,5018935,3.502535897,1,0,0,253478.4,50504,70.9
2002,11,Mississippi,20891,2858681,7.307915784,0,0,0,88569.4,30983,48.8
2002,11,Missouri,23745,5674825,4.18427,0,0,0,247437.1,43603,69.4
2002,11,Montana,6254,911667,6.859960929,0,0,0,32503.7,35653,54.1
2002,11,Nebraska,5473,1728292,3.166710255,0,0,0,79179.8,45814,69.8
2002,11,Nevada,3975,2173791,1.828602658,0,0,0,110448.6,50809,91.5
2002,11,New Hampshire,4747,1269089,3.740478406,0,0,0,59474.6,46864,59.3
2002,11,New Jersey,4531,8552643,0.529777754,1,0,0,484657.1,56668,94.4
2002,11,New Mexico,7321,1855309,3.94597342,1,0,0,73909.6,39837,75
2002,11,New York,17417,19137800,0.910083709,1,0,0,1106150.8,57799,87.5
2002,11,North Carolina,29216,8326201,3.508923217,0,0,0,364870.4,43822,60.2
2002,11,North Dakota,3168,638168,4.964210051,0,0,0,26290.8,41197,55.9
2002,11,Ohio,37101,11407889,3.252223089,0,0,0,513215.5,44988,77.4
2002,11,Oklahoma,17983,3489080,5.154080732,0,0,0,131293.3,37630,65.3
2002,11,Oregon,11606,3513424,3.303330313,1,0,0,138932.5,39543,78.7
2002,11,Pennsylvania,62360,12331031,5.057160265,1,0,0,555055.9,45013,77.1
2002,11,Rhode Island,918,1065995,0.861167266,1,0,0,47224.5,44301,90.9
2002,11,South Carolina,12360,4107795,3.008913541,0,0,0,155275.1,37800,60.5
2002,11,South Dakota,4888,760020,6.4314097,0,0,0,32784.9,43137,51.9
2002,11,Tennessee,26066,5795918,4.497303102,0,0,0,240971.7,41576,63.6
2002,11,Texas,69561,21690325,3.207005889,0,0,0,1043566.9,48112,82.5
2002,11,Utah,6100,2324815,2.623864695,0,0,0,95383.1,41028,88.2
2002,11,Vermont,2245,615442,3.647784844,1,0,0,24570.1,39923,38.2
2002,11,Virginia,22305,7286873,3.060983772,0,0,0,364932.4,50081,73
2002,11,Washington,17503,6052349,2.891935016,1,0,0,307583.2,50820,82
2002,11,West Virginia,18015,1805414,9.978320762,0,0,0,62834.1,34803,46.1
2002,11,Wisconsin,20334,5445162,3.734324158,1,0,0,240543.3,44176,68.3
2002,11,Wyoming,2755,500017,5.509812666,0,0,0,29777.1,59552,65.1
2002,10,Alabama,19568,4480089,4.367770372,0,0,0,160422.4,35808,55.4
2002,10,Alaska,4699,642337,7.315474587,0,0,0,42979,66910,65.6
2002,10,Arizona,13141,5396255,2.43520738,0,0,1,220696.7,40898,88.2
2002,10,Arkansas,16176,2705927,5.97798832,0,0,0,92950.5,34351,52.5
2002,10,California,52756,34871843,1.512853794,1,0,0,1722522.4,49396,94.4
2002,10,Colorado,18322,4490406,4.080254658,0,0,0,235417.3,52427,84.5
2002,10,Connecticut,9534,3458749,2.756487967,1,0,0,216677.7,62646,87.7
2002,10,Delaware,1778,806169,2.205492893,1,0,0,56534.5,70127,80.1
2002,10,District of Columbia,0,573158,0,1,0,0,91141.5,159016,100
2002,10,Florida,26362,16689370,1.579568312,0,0,0,689974,41342,89.3
2002,10,Georgia,28409,8508256,3.338992151,0,0,0,399413.4,46944,71.6
2002,10,Hawaii,693,1239613,0.559045444,1,0,0,56990.8,45975,91.5
2002,10,Idaho,7246,1340372,5.405961927,0,0,0,47056.8,35107,66.4
2002,10,Illinois,41917,12525556,3.346518111,1,0,0,647517.8,51696,87.8
2002,10,Indiana,16997,6155967,2.761060935,0,0,0,265345.1,43104,70.8
2002,10,Iowa,10199,2934234,3.47586457,1,0,0,123298.2,42021,61.1
2002,10,Kansas,10404,2713535,3.834113067,0,0,0,116195,42821,71.4
2002,10,Kentucky,22037,4089875,5.388184235,0,0,0,155643.9,38056,55.8
2002,10,Louisiana,18538,4497267,4.122059019,0,0,0,213079.4,47380,72.6
2002,10,Maine,7990,1295960,6.165313744,1,0,0,50910.4,39284,40.2
2002,10,Maryland,8863,5440389,1.629111448,1,0,0,270468.4,49715,86.1
2002,10,Massachusetts,12415,6417206,1.934642584,1,0,0,362581.6,56501,91.4
2002,10,Michigan,37430,10015710,3.73712897,1,0,0,436802.2,43612,74.7
2002,10,Minnesota,24486,5018935,4.878724271,1,0,0,253478.4,50504,70.9
2002,10,Mississippi,14169,2858681,4.956481678,0,0,0,88569.4,30983,48.8
2002,10,Missouri,22358,5674825,3.939857176,0,0,0,247437.1,43603,69.4
2002,10,Montana,9557,911667,10.48299434,0,0,0,32503.7,35653,54.1
2002,10,Nebraska,5639,1728292,3.262758839,0,0,0,79179.8,45814,69.8
2002,10,Nevada,4310,2173791,1.982711309,0,0,0,110448.6,50809,91.5
2002,10,New Hampshire,5715,1269089,4.50323027,0,0,0,59474.6,46864,59.3
2002,10,New Jersey,3961,8552643,0.463131689,1,0,0,484657.1,56668,94.4
2002,10,New Mexico,8058,1855309,4.343211832,1,0,0,73909.6,39837,75
2002,10,New York,18629,19137800,0.973413872,1,0,0,1106150.8,57799,87.5
2002,10,North Carolina,26629,8326201,3.19821729,0,0,0,364870.4,43822,60.2
2002,10,North Dakota,4475,638168,7.012260095,0,0,0,26290.8,41197,55.9
2002,10,Ohio,29493,11407889,2.585316179,0,0,0,513215.5,44988,77.4
2002,10,Oklahoma,15477,3489080,4.43583982,0,0,0,131293.3,37630,65.3
2002,10,Oregon,12187,3513424,3.468696064,1,0,0,138932.5,39543,78.7
2002,10,Pennsylvania,58871,12331031,4.774215554,1,0,0,555055.9,45013,77.1
2002,10,Rhode Island,959,1065995,0.899628985,1,0,0,47224.5,44301,90.9
2002,10,South Carolina,10848,4107795,2.640832856,0,0,0,155275.1,37800,60.5
2002,10,South Dakota,6422,760020,8.449777637,0,0,0,32784.9,43137,51.9
2002,10,Tennessee,19767,5795918,3.410503737,0,0,0,240971.7,41576,63.6
2002,10,Texas,66213,21690325,3.052651355,0,0,0,1043566.9,48112,82.5
2002,10,Utah,5922,2324815,2.547299463,0,0,0,95383.1,41028,88.2
2002,10,Vermont,2586,615442,4.201858177,1,0,0,24570.1,39923,38.2
2002,10,Virginia,20438,7286873,2.804769618,0,0,0,364932.4,50081,73
2002,10,Washington,19637,6052349,3.24452539,1,0,0,307583.2,50820,82
2002,10,West Virginia,15209,1805414,8.424106604,0,0,0,62834.1,34803,46.1
2002,10,Wisconsin,21361,5445162,3.922931953,1,0,0,240543.3,44176,68.3
2002,10,Wyoming,3252,500017,6.503778872,0,0,0,29777.1,59552,65.1
2002,9,Alabama,17961,4480089,4.009072141,0,0,0,160422.4,35808,55.4
2002,9,Alaska,3027,642337,4.712479586,0,0,0,42979,66910,65.6
2002,9,Arizona,12274,5396255,2.274540399,0,0,0,220696.7,40898,88.2
2002,9,Arkansas,12525,2705927,4.628727974,0,0,0,92950.5,34351,52.5
2002,9,California,52881,34871843,1.516438348,1,0,0,1722522.4,49396,94.4
2002,9,Colorado,16030,4490406,3.569833106,0,0,0,235417.3,52427,84.5
2002,9,Connecticut,7020,3458749,2.029635571,1,0,0,216677.7,62646,87.7
2002,9,Delaware,1330,806169,1.649778148,1,0,0,56534.5,70127,80.1
2002,9,District of Columbia,0,573158,0,1,0,0,91141.5,159016,100
2002,9,Florida,22695,16689370,1.359847616,0,0,0,689974,41342,89.3
2002,9,Georgia,22988,8508256,2.701846301,0,0,0,399413.4,46944,71.6
2002,9,Hawaii,599,1239613,0.483215326,1,0,0,56990.8,45975,91.5
2002,9,Idaho,7757,1340372,5.787199375,0,0,0,47056.8,35107,66.4
2002,9,Illinois,36661,12525556,2.92689602,1,0,0,647517.8,51696,87.8
2002,9,Indiana,12951,6155967,2.103812447,0,0,0,265345.1,43104,70.8
2002,9,Iowa,7427,2934234,2.531154639,1,0,0,123298.2,42021,61.1
2002,9,Kansas,7710,2713535,2.841312163,0,0,0,116195,42821,71.4
2002,9,Kentucky,17645,4089875,4.314312785,0,0,0,155643.9,38056,55.8
2002,9,Louisiana,15930,4497267,3.542151267,0,0,0,213079.4,47380,72.6
2002,9,Maine,6209,1295960,4.791042933,1,0,0,50910.4,39284,40.2
2002,9,Maryland,6570,5440389,1.207634234,1,0,0,270468.4,49715,86.1
2002,9,Massachusetts,7535,6417206,1.174187022,1,0,0,362581.6,56501,91.4
2002,9,Michigan,32557,10015710,3.250593318,1,0,0,436802.2,43612,74.7
2002,9,Minnesota,23195,5018935,4.621498386,1,0,0,253478.4,50504,70.9
2002,9,Mississippi,11359,2858681,3.97351086,0,0,0,88569.4,30983,48.8
2002,9,Missouri,15415,5674825,2.716383325,0,0,0,247437.1,43603,69.4
2002,9,Montana,7883,911667,8.64679757,0,0,0,32503.7,35653,54.1
2002,9,Nebraska,3646,1728292,2.109597221,0,0,0,79179.8,45814,69.8
2002,9,Nevada,3781,2173791,1.739357648,0,0,0,110448.6,50809,91.5
2002,9,New Hampshire,4704,1269089,3.706595834,0,0,0,59474.6,46864,59.3
2002,9,New Jersey,3095,8552643,0.36187644,1,0,0,484657.1,56668,94.4
2002,9,New Mexico,6258,1855309,3.373023038,1,0,0,73909.6,39837,75
2002,9,New York,15457,19137800,0.807668593,1,0,0,1106150.8,57799,87.5
2002,9,North Carolina,21396,8326201,2.569719371,0,0,0,364870.4,43822,60.2
2002,9,North Dakota,3642,638168,5.706961176,0,0,0,26290.8,41197,55.9
2002,9,Ohio,25414,11407889,2.227756599,0,0,0,513215.5,44988,77.4
2002,9,Oklahoma,12384,3489080,3.549359717,0,0,0,131293.3,37630,65.3
2002,9,Oregon,14680,3513424,4.178260295,1,0,0,138932.5,39543,78.7
2002,9,Pennsylvania,47875,12331031,3.882481522,1,0,0,555055.9,45013,77.1
2002,9,Rhode Island,791,1065995,0.742029747,1,0,0,47224.5,44301,90.9
2002,9,South Carolina,10135,4107795,2.467260416,0,0,0,155275.1,37800,60.5
2002,9,South Dakota,4579,760020,6.024841452,0,0,0,32784.9,43137,51.9
2002,9,Tennessee,16574,5795918,2.859598773,0,0,0,240971.7,41576,63.6
2002,9,Texas,63116,21690325,2.909868801,0,0,0,1043566.9,48112,82.5
2002,9,Utah,5598,2324815,2.407933534,0,0,0,95383.1,41028,88.2
2002,9,Vermont,2021,615442,3.283818784,1,0,0,24570.1,39923,38.2
2002,9,Virginia,15936,7286873,2.186946307,0,0,0,364932.4,50081,73
2002,9,Washington,17315,6052349,2.860872696,1,0,0,307583.2,50820,82
2002,9,West Virginia,11584,1805414,6.416256881,0,0,0,62834.1,34803,46.1
2002,9,Wisconsin,18039,5445162,3.312849094,1,0,0,240543.3,44176,68.3
2002,9,Wyoming,3290,500017,6.579776288,0,0,0,29777.1,59552,65.1
2002,8,Alabama,17453,4480089,3.895681537,0,0,0,160422.4,35808,55.4
2002,8,Alaska,3753,642337,5.842727416,0,0,0,42979,66910,65.6
2002,8,Arizona,13140,5396255,2.435022066,0,0,0,220696.7,40898,88.2
2002,8,Arkansas,11892,2705927,4.394797051,0,0,0,92950.5,34351,52.5
2002,8,California,56621,34871843,1.6236882,1,0,0,1722522.4,49396,94.4
2002,8,Colorado,16702,4490406,3.719485499,0,0,0,235417.3,52427,84.5
2002,8,Connecticut,7252,3458749,2.096711846,1,0,0,216677.7,62646,87.7
2002,8,Delaware,1262,806169,1.565428589,1,0,0,56534.5,70127,80.1
2002,8,District of Columbia,0,573158,0,1,0,0,91141.5,159016,100
2002,8,Florida,23710,16689370,1.42066477,0,0,0,689974,41342,89.3
2002,8,Georgia,21831,8508256,2.565860736,0,0,0,399413.4,46944,71.6
2002,8,Hawaii,652,1239613,0.525970605,1,0,0,56990.8,45975,91.5
2002,8,Idaho,6968,1340372,5.198556819,0,0,0,47056.8,35107,66.4
2002,8,Illinois,37385,12525556,2.984697845,1,0,0,647517.8,51696,87.8
2002,8,Indiana,16470,6155967,2.675452939,0,0,0,265345.1,43104,70.8
2002,8,Iowa,5558,2934234,1.894191124,1,0,0,123298.2,42021,61.1
2002,8,Kansas,7554,2713535,2.783822578,0,0,0,116195,42821,71.4
2002,8,Kentucky,18976,4089875,4.639750604,0,0,0,155643.9,38056,55.8
2002,8,Louisiana,15557,4497267,3.459212006,0,0,0,213079.4,47380,72.6
2002,8,Maine,3944,1295960,3.043303806,1,0,0,50910.4,39284,40.2
2002,8,Maryland,5869,5440389,1.078783153,1,0,0,270468.4,49715,86.1
2002,8,Massachusetts,7485,6417206,1.166395469,1,0,0,362581.6,56501,91.4
2002,8,Michigan,25209,10015710,2.516945878,1,0,0,436802.2,43612,74.7
2002,8,Minnesota,17376,5018935,3.462089069,1,0,0,253478.4,50504,70.9
2002,8,Mississippi,12576,2858681,4.399231674,0,0,0,88569.4,30983,48.8
2002,8,Missouri,15419,5674825,2.717088192,0,0,0,247437.1,43603,69.4
2002,8,Montana,6667,911667,7.312977216,0,0,0,32503.7,35653,54.1
2002,8,Nebraska,3013,1728292,1.743339667,0,0,0,79179.8,45814,69.8
2002,8,Nevada,3971,2173791,1.826762554,0,0,0,110448.6,50809,91.5
2002,8,New Hampshire,4205,1269089,3.3134004,0,0,0,59474.6,46864,59.3
2002,8,New Jersey,3252,8552643,0.380233338,1,0,0,484657.1,56668,94.4
2002,8,New Mexico,6710,1855309,3.616648224,1,0,0,73909.6,39837,75
2002,8,New York,10578,19137800,0.552728109,1,0,0,1106150.8,57799,87.5
2002,8,North Carolina,23077,8326201,2.771612167,0,0,0,364870.4,43822,60.2
2002,8,North Dakota,2642,638168,4.13997568,0,0,0,26290.8,41197,55.9
2002,8,Ohio,24991,11407889,2.190676996,0,0,0,513215.5,44988,77.4
2002,8,Oklahoma,13008,3489080,3.728203423,0,0,0,131293.3,37630,65.3
2002,8,Oregon,11110,3513424,3.162157485,1,0,0,138932.5,39543,78.7
2002,8,Pennsylvania,44403,12331031,3.600915447,1,0,0,555055.9,45013,77.1
2002,8,Rhode Island,740,1065995,0.694187121,1,0,0,47224.5,44301,90.9
2002,8,South Carolina,10757,4107795,2.618679851,0,0,0,155275.1,37800,60.5
2002,8,South Dakota,3898,760020,5.1288124,0,0,0,32784.9,43137,51.9
2002,8,Tennessee,18777,5795918,3.239693867,0,0,0,240971.7,41576,63.6
2002,8,Texas,62213,21690325,2.868237336,0,0,0,1043566.9,48112,82.5
2002,8,Utah,4662,2324815,2.005320853,0,0,0,95383.1,41028,88.2
2002,8,Vermont,1448,615442,2.352780603,1,0,0,24570.1,39923,38.2
2002,8,Virginia,15177,7286873,2.082786402,0,0,0,364932.4,50081,73
2002,8,Washington,16150,6052349,2.668385448,1,0,0,307583.2,50820,82
2002,8,West Virginia,9931,1805414,5.500677407,0,0,0,62834.1,34803,46.1
2002,8,Wisconsin,12972,5445162,2.382298268,1,0,0,240543.3,44176,68.3
2002,8,Wyoming,2972,500017,5.943797911,0,0,0,29777.1,59552,65.1
2002,7,Alabama,12674,4480089,2.828961657,0,0,0,160422.4,35808,55.4
2002,7,Alaska,2760,642337,4.29680993,0,0,0,42979,66910,65.6
2002,7,Arizona,10056,5396255,1.863514604,0,0,0,220696.7,40898,88.2
2002,7,Arkansas,8666,2705927,3.202599331,0,0,0,92950.5,34351,52.5
2002,7,California,54488,34871843,1.562521373,1,0,0,1722522.4,49396,94.4
2002,7,Colorado,11967,4490406,2.665015146,0,0,0,235417.3,52427,84.5
2002,7,Connecticut,6262,3458749,1.810481188,1,0,0,216677.7,62646,87.7
2002,7,Delaware,971,806169,1.204462092,1,0,0,56534.5,70127,80.1
2002,7,District of Columbia,0,573158,0,1,0,0,91141.5,159016,100
2002,7,Florida,19510,16689370,1.169007578,0,0,0,689974,41342,89.3
2002,7,Georgia,17014,8508256,1.999704757,0,0,0,399413.4,46944,71.6
2002,7,Hawaii,676,1239613,0.545331487,1,0,0,56990.8,45975,91.5
2002,7,Idaho,4768,1340372,3.557221428,0,0,0,47056.8,35107,66.4
2002,7,Illinois,31426,12525556,2.508950501,1,0,0,647517.8,51696,87.8
2002,7,Indiana,12973,6155967,2.107386216,0,0,0,265345.1,43104,70.8
2002,7,Iowa,4348,2934234,1.481817742,1,0,0,123298.2,42021,61.1
2002,7,Kansas,4691,2713535,1.728741291,0,0,0,116195,42821,71.4
2002,7,Kentucky,13240,4089875,3.237262753,0,0,0,155643.9,38056,55.8
2002,7,Louisiana,10228,4497267,2.274270129,0,0,0,213079.4,47380,72.6
2002,7,Maine,2782,1295960,2.146671194,1,0,0,50910.4,39284,40.2
2002,7,Maryland,4761,5440389,0.875121246,1,0,0,270468.4,49715,86.1
2002,7,Massachusetts,6376,6417206,0.993578825,1,0,0,362581.6,56501,91.4
2002,7,Michigan,21077,10015710,2.104393997,1,0,0,436802.2,43612,74.7
2002,7,Minnesota,10721,5018935,2.136110549,1,0,0,253478.4,50504,70.9
2002,7,Mississippi,8200,2858681,2.868455767,0,0,0,88569.4,30983,48.8
2002,7,Missouri,10623,5674825,1.871951999,0,0,0,247437.1,43603,69.4
2002,7,Montana,4958,911667,5.438389236,0,0,0,32503.7,35653,54.1
2002,7,Nebraska,2290,1728292,1.32500758,0,0,0,79179.8,45814,69.8
2002,7,Nevada,3327,2173791,1.530505923,0,0,0,110448.6,50809,91.5
2002,7,New Hampshire,3286,1269089,2.589258909,0,0,0,59474.6,46864,59.3
2002,7,New Jersey,2795,8552643,0.326799564,1,0,0,484657.1,56668,94.4
2002,7,New Mexico,5585,1855309,3.010280228,1,0,0,73909.6,39837,75
2002,7,New York,9230,19137800,0.48229159,1,0,0,1106150.8,57799,87.5
2002,7,North Carolina,16372,8326201,1.966322936,0,0,0,364870.4,43822,60.2
2002,7,North Dakota,1782,638168,2.792368154,0,0,0,26290.8,41197,55.9
2002,7,Ohio,17474,11407889,1.531747022,0,0,0,513215.5,44988,77.4
2002,7,Oklahoma,9486,3489080,2.718768271,0,0,0,131293.3,37630,65.3
2002,7,Oregon,8202,3513424,2.33447486,1,0,0,138932.5,39543,78.7
2002,7,Pennsylvania,38259,12331031,3.102660272,1,0,0,555055.9,45013,77.1
2002,7,Rhode Island,667,1065995,0.6257065,1,0,0,47224.5,44301,90.9
2002,7,South Carolina,7167,4107795,1.744731663,0,0,0,155275.1,37800,60.5
2002,7,South Dakota,2267,760020,2.982816242,0,0,0,32784.9,43137,51.9
2002,7,Tennessee,13248,5795918,2.285746624,0,0,0,240971.7,41576,63.6
2002,7,Texas,42810,21690325,1.973691035,0,0,0,1043566.9,48112,82.5
2002,7,Utah,3569,2324815,1.535175917,0,0,0,95383.1,41028,88.2
2002,7,Vermont,1159,615442,1.883199392,1,0,0,24570.1,39923,38.2
2002,7,Virginia,11908,7286873,1.634171475,0,0,0,364932.4,50081,73
2002,7,Washington,14102,6052349,2.330004433,1,0,0,307583.2,50820,82
2002,7,West Virginia,7825,1805414,4.334185954,0,0,0,62834.1,34803,46.1
2002,7,Wisconsin,8218,5445162,1.509229661,1,0,0,240543.3,44176,68.3
2002,7,Wyoming,2227,500017,4.453848569,0,0,0,29777.1,59552,65.1
2002,6,Alabama,12603,4480089,2.813113757,0,0,0,160422.4,35808,55.4
2002,6,Alaska,2550,642337,3.96987874,0,0,0,42979,66910,65.6
2002,6,Arizona,9260,5396255,1.716004896,0,0,0,220696.7,40898,88.2
2002,6,Arkansas,8030,2705927,2.967559731,0,0,0,92950.5,34351,52.5
2002,6,California,51886,34871843,1.487905299,1,0,0,1722522.4,49396,94.4
2002,6,Colorado,10878,4490406,2.422498099,0,0,0,235417.3,52427,84.5
2002,6,Connecticut,6716,3458749,1.94174252,1,0,0,216677.7,62646,87.7
2002,6,Delaware,890,806169,1.103986881,1,0,0,56534.5,70127,80.1
2002,6,District of Columbia,1,573158,0.00174472,1,0,0,91141.5,159016,100
2002,6,Florida,20361,16689370,1.219998119,0,0,0,689974,41342,89.3
2002,6,Georgia,16684,8508256,1.9609189,0,0,0,399413.4,46944,71.6
2002,6,Hawaii,536,1239613,0.432393013,1,0,0,56990.8,45975,91.5
2002,6,Idaho,4963,1340372,3.702703429,0,0,0,47056.8,35107,66.4
2002,6,Illinois,27581,12525556,2.2019781,1,0,0,647517.8,51696,87.8
2002,6,Indiana,12326,6155967,2.002284938,0,0,0,265345.1,43104,70.8
2002,6,Iowa,3783,2934234,1.289263228,1,0,0,123298.2,42021,61.1
2002,6,Kansas,4655,2713535,1.715474464,0,0,0,116195,42821,71.4
2002,6,Kentucky,12525,4089875,3.062440784,0,0,0,155643.9,38056,55.8
2002,6,Louisiana,9143,4497267,2.033012494,0,0,0,213079.4,47380,72.6
2002,6,Maine,2563,1295960,1.977684496,1,0,0,50910.4,39284,40.2
2002,6,Maryland,4565,5440389,0.83909441,1,0,0,270468.4,49715,86.1
2002,6,Massachusetts,6631,6417206,1.033315745,1,0,0,362581.6,56501,91.4
2002,6,Michigan,21044,10015710,2.101099173,1,0,0,436802.2,43612,74.7
2002,6,Minnesota,9824,5018935,1.957387374,1,0,0,253478.4,50504,70.9
2002,6,Mississippi,7560,2858681,2.644576292,0,0,0,88569.4,30983,48.8
2002,6,Missouri,9917,5674825,1.747542876,0,0,0,247437.1,43603,69.4
2002,6,Montana,5075,911667,5.56672557,0,0,0,32503.7,35653,54.1
2002,6,Nebraska,1892,1728292,1.09472242,0,0,0,79179.8,45814,69.8
2002,6,Nevada,3084,2173791,1.418719647,0,0,0,110448.6,50809,91.5
2002,6,New Hampshire,3189,1269089,2.51282613,0,0,0,59474.6,46864,59.3
2002,6,New Jersey,3001,8552643,0.350885685,1,0,0,484657.1,56668,94.4
2002,6,New Mexico,5350,1855309,2.883616691,1,0,0,73909.6,39837,75
2002,6,New York,9681,19137800,0.505857518,1,0,0,1106150.8,57799,87.5
2002,6,North Carolina,16030,8326201,1.925247781,0,0,0,364870.4,43822,60.2
2002,6,North Dakota,1892,638168,2.964736558,0,0,0,26290.8,41197,55.9
2002,6,Ohio,15859,11407889,1.390178323,0,0,0,513215.5,44988,77.4
2002,6,Oklahoma,8872,3489080,2.54279065,0,0,0,131293.3,37630,65.3
2002,6,Oregon,9462,3513424,2.693099381,1,0,0,138932.5,39543,78.7
2002,6,Pennsylvania,36303,12331031,2.944036066,1,0,0,555055.9,45013,77.1
2002,6,Rhode Island,676,1065995,0.634149316,1,0,0,47224.5,44301,90.9
2002,6,South Carolina,6884,4107795,1.675838254,0,0,0,155275.1,37800,60.5
2002,6,South Dakota,2206,760020,2.902555196,0,0,0,32784.9,43137,51.9
2002,6,Tennessee,12056,5795918,2.080084639,0,0,0,240971.7,41576,63.6
2002,6,Texas,40367,21690325,1.861060173,0,0,0,1043566.9,48112,82.5
2002,6,Utah,3596,2324815,1.546789745,0,0,0,95383.1,41028,88.2
2002,6,Vermont,1041,615442,1.691467271,1,0,0,24570.1,39923,38.2
2002,6,Virginia,10760,7286873,1.476627903,0,0,0,364932.4,50081,73
2002,6,Washington,13910,6052349,2.298281213,1,0,0,307583.2,50820,82
2002,6,West Virginia,6953,1805414,3.851194241,0,0,0,62834.1,34803,46.1
2002,6,Wisconsin,8427,5445162,1.547612358,1,0,0,240543.3,44176,68.3
2002,6,Wyoming,2535,500017,5.069827626,0,0,0,29777.1,59552,65.1
2002,5,Alabama,13040,4480089,2.910656462,0,0,0,160422.4,35808,55.4
2002,5,Alaska,2895,642337,4.506979981,0,0,0,42979,66910,65.6
2002,5,Arizona,10489,5396255,1.943755438,0,0,0,220696.7,40898,88.2
2002,5,Arkansas,8448,2705927,3.122035443,0,0,0,92950.5,34351,52.5
2002,5,California,58303,34871843,1.671921957,1,0,0,1722522.4,49396,94.4
2002,5,Colorado,12508,4490406,2.785494229,0,0,0,235417.3,52427,84.5
2002,5,Connecticut,7652,3458749,2.212360596,1,0,0,216677.7,62646,87.7
2002,5,Delaware,1030,806169,1.277647739,1,0,0,56534.5,70127,80.1
2002,5,District of Columbia,2,573158,0.003489439,1,0,0,91141.5,159016,100
2002,5,Florida,19847,16689370,1.189200072,0,0,0,689974,41342,89.3
2002,5,Georgia,17226,8508256,2.024621732,0,0,0,399413.4,46944,71.6
2002,5,Hawaii,868,1239613,0.700218536,1,0,0,56990.8,45975,91.5
2002,5,Idaho,5718,1340372,4.265979892,0,0,0,47056.8,35107,66.4
2002,5,Illinois,32981,12525556,2.633096686,1,0,0,647517.8,51696,87.8
2002,5,Indiana,14494,6155967,2.354463564,0,0,0,265345.1,43104,70.8
2002,5,Iowa,4642,2934234,1.58201425,1,0,0,123298.2,42021,61.1
2002,5,Kansas,5132,2713535,1.891259925,0,0,0,116195,42821,71.4
2002,5,Kentucky,13687,4089875,3.346557046,0,0,0,155643.9,38056,55.8
2002,5,Louisiana,9275,4497267,2.062363653,0,0,0,213079.4,47380,72.6
2002,5,Maine,2894,1295960,2.233093614,1,0,0,50910.4,39284,40.2
2002,5,Maryland,4585,5440389,0.842770618,1,0,0,270468.4,49715,86.1
2002,5,Massachusetts,6806,6417206,1.06058618,1,0,0,362581.6,56501,91.4
2002,5,Michigan,23438,10015710,2.340123666,1,0,0,436802.2,43612,74.7
2002,5,Minnesota,11362,5018935,2.263826888,1,0,0,253478.4,50504,70.9
2002,5,Mississippi,7865,2858681,2.751268854,0,0,0,88569.4,30983,48.8
2002,5,Missouri,11360,5674825,2.001823845,0,0,0,247437.1,43603,69.4
2002,5,Montana,5902,911667,6.473855037,0,0,0,32503.7,35653,54.1
2002,5,Nebraska,2236,1728292,1.29376286,0,0,0,79179.8,45814,69.8
2002,5,Nevada,3626,2173791,1.668053645,0,0,0,110448.6,50809,91.5
2002,5,New Hampshire,3424,1269089,2.697998328,0,0,0,59474.6,46864,59.3
